,Unnamed: 0,sentence,source,topic_id,topic_probability
1699,1699,"BMC Biology, 12, \nArticle 87. doi:10.1186/s12915-014-0087-z\n\nSch\xc3\xb6nbrodt,  F.  (2018,  June  25).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,77,1.0
1700,1700,Hiring  policy  at  the  LMU \nPsychology Department: Better have some open science track \nrecord.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,14,0.5825350243552989
1701,1701,Nicebread.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,66,1.0
1702,1702,"Retrieved from http://www.nicebread.de/\nopen-science-hiring-policy-lmu\n\nSchooler, J.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,34,0.17440403630111068
1703,1703,(2014).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,38,1.0
1704,1704,"Metascience could rescue the \xe2\x80\x98replication \n\ncrisis.\xe2\x80\x99 Nature, 515, 9.\n\nSchweinsberg,  M.,  Feldman,  M.,  Staub,  N.,  Prasad,  V., \nRavid, A., van den Akker, O., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,2,1.0
1705,1705,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.28699505093374134
1706,1706,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.20317604151482238
1707,1707,"Uhlmann, E. (2018).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1708,1708,"\nCrowdsourcing data analysis: Gender, status, and science.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1709,1709,"\nManuscript in preparation.\n\nSchweinsberg,  M.,  Madan,  N.,  Vianello,  M.,  Sommer,  S.  A., \nJordan, J., Tierney, W., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1710,1710,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.18228455402845206
1711,1711,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.2914553451307781
1712,1712,"Uhlmann, E. L. (2016).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1713,1713,The \npipeline  project:  Pre-publication  independent  replica-\ntions of a single laboratory\xe2\x80\x99s research pipeline.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1714,1714,"Journal \nof Experimental Social Psychology, 66, 55\xe2\x80\x9367.\n\nSchweinsberg,  M.,  Viganola,  D.,  Prasad,  V.,  Dreber,  A., \nJohannesson, M., Pfeiffer, T., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,19,0.8741851391325034
1715,1715,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.3013653584112654
1716,1716,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.24603322079105355
1717,1717,"Uhlmann, E. L. (2018).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1718,1718,\nThe pipeline project 2: Opening pre-publication indepen-\ndent replication to the world.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,0.7549002042857655
1719,1719,Manuscript in preparation.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1720,1720,"\nRetrieved from https://osf.io/skq2b/\n\nSears,  D.  O.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,80,1.0
1721,1721,(1986).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,16,0.025903037598391604
1722,1722,College  sophomores  in  the  labora-\ntory: Influences of a narrow data base on psychology\xe2\x80\x99s \nview of human nature.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,20,0.5875176381574808
1723,1723,"Journal of Personality and Social \nPsychology, 51, 515\xe2\x80\x93530.\n\nSeglen, P. O.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,19,1.0
1724,1724,(1997).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,54,0.7201669814822962
1725,1725,Why the impact factor of journals should \nnot  be  used  for  evaluating  research.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,29,0.5035638844892558
1726,1726,"British  Medical \nJournal, 314, 498\xe2\x80\x93502.\n\nSilberzahn,  R.,  Uhlmann,  E.  L.,  Martin,  D.,  Anselmi,  P., \nAust, F., Awtrey, E., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,43,1.0
1727,1727,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.5771718493195424
1728,1728,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.2337885942242122
1729,1729,"Nosek, B.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1730,1730,A.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,18,1.0
1731,1731,(2018).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,32,0.8000653501370832
1732,1732,"Many ana-\nlysts,  one  data  set:  Making  transparent  how  variations \nin  analytic  choices  affect  results.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,1.0
1733,1733,"Advances  in  Methods \nand  Practices  in  Psychological  Science,  1,  337\xe2\x80\x93356.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,65,1.0
1734,1734,"\ndoi:10.1177/2515245917747646\n\nSimmons,  J.  P.,  Nelson,  L.  D.,  &  Simonsohn,  U.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1735,1735,(2011).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,67,1.0
1736,1736,\nFalse-positive  psychology:  Undisclosed  flexibility  in \ndata  collection  and  analysis  allows  presenting  any-\nthing as significant.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,27,0.9118820360661359
1737,1737,"Psychological Science,  22, 1359\xe2\x80\x93\n1366.\n\nSimons,  D.  J.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,20,0.7906874812732944
1738,1738,(2014).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,38,0.29386652593260404
1739,1739,The  value  of  direct  replication.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,1.0
1740,1740,"\n\nPerspectives on Psychological Science, 9, 76\xe2\x80\x9380.\n\nSimonsohn,  U.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,20,1.0
1741,1741,(2013).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,85,1.0
1742,1742,Just  post  it:  The  lesson  from  two \ncases  of  fabricated  data  detected  by  statistics  alone.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,0.8285652695019877
1743,1743,"\nPsychological Science, 24, 1875\xe2\x80\x931888.\n\nSimonsohn,  U.,  Nelson,  L.  D.,  &  Simmons,  J.  P.  (2014).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1744,1744,\nP-curve: A key to the file drawer.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1745,1745,"Journal of Experimental \nPsychology: General, 143, 534\xe2\x80\x93547.\n\nSobel, D. (2007).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,30,0.32225576445059795
1746,1746,Longitude: The true story of a lone genius \nwho  solved  the  greatest  scientific  problem  of  his  time.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,0,0.6916798265146352
1747,1747,"\nLondon, England: Bloomsbury Publishing.\n\nS\xc3\xb8rensen,  J.  J.,  Pedersen,  M.  K.,  Munch,  M.,  Haikka,  P., \nJensen, J. H., Planke, T., & Sherson, J. F. (2016).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,49,0.11098239691441357
1748,1748,Exploring \nthe quantum speed limit with computer games.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,0,0.6149613786792171
1749,1749,"Nature, \n532, 210\xe2\x80\x93213.\n\nSrinarayan, S., Sugumaran, V., & Rajagopalan, B.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,36,0.9596531121573041
1750,1750,(2002).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,54,0.8891304629100779
1751,1751,A \nframework for creating hybrid-open source software com-\nmunities.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1752,1752,"Information Systems Journal, 12, 7\xe2\x80\x9325.\n\nStanley, T. D., Carter, E. C., & Doucouliagos, H. (2018).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,30,0.9943176442671339
1753,1753,What \nmeta-analyses  reveal  about  the  replicability  of  psycho-\nlogical research.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1754,1754,"Psychological Bulletin, 144, 1325\xe2\x80\x931346.\nSteward, O., Popovich, P. G., Dietrich, W. D., & Kleitman, \nN.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1755,1755,(2012).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,71,1.0
1756,1756,Replication and reproducibility in spinal cord \ninjury research.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,0.9994219856730118
1757,1757,"Experimental Neurology, 233, 597\xe2\x80\x93605.\n\nStewart, N., Chandler, J., & Paolacci, G. (2017).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1758,1758,Crowdsourcing \nsamples in cognitive science.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,17,1.0
1759,1759,"Trends in Cognitive Sciences, \n21, 736\xe2\x80\x93748.\n\nStolovitzky, G. A., Monroe, D., & Califano, A.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1760,1760,(2007).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,60,1.0
1761,1761,Dialogue \non  reverse-engineering  assessment  and  methods:  The \nDREAM  of  high-throughput  pathway  inference.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,0.7263667929882442
1762,1762,"Annals \nof the New York Academy of Sciences, 1115, 1\xe2\x80\x9322.\n\nSurowiecki, J.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,34,1.0
1763,1763,(2005).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,54,1.0
1764,1764,The wisdom of crowds.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,17,0.4906532675290279
1765,1765,"New York, NY: \n\nAnchor Books.\n\nTao, T., Croot, E., & Helfgott, H. (2012).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,49,1.0
1766,1766,Deterministic meth-\nods  to  find  primes.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,69,1.0
1767,1767,"Mathematics  of  Computation,  81, \n1233\xe2\x80\x931246.\n\nThelen, B.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,22,0.6081907967886467
1768,1768,"A., & Thiet, R. K. (2008).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,60,0.2919453095865779
1769,1769,Cultivating connection: \nIncorporating meaningful citizen science into Cape Cod \nNational  Seashore\xe2\x80\x99s  estuarine  research  and  monitoring \nprograms.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1770,1770,"Park Science, 25, 74\xe2\x80\x9380.\n\nTierney, W., Schweinsberg, M., Jordan, J., Kennedy, D. M., \nQureshi, I., Sommer, S. A., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,39,0.8386881433802593
1771,1771,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.923390016898887
1772,1772,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.9616142204436811
1773,1773,"Uhlmann, E. L. (2016).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1774,1774,\nData from a pre-publication independent replication ini-\ntiative examining ten moral judgment effects.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,27,1.0
1775,1775,"Scientific \nData, 3, Article 160082. doi:10.1038/sdata.2016.82\n\nTierney,  W.,  Schweinsberg,  M.,  &  Uhlmann,  E.  L.  (2018).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,82,1.0
1776,1776,\nMaking  prepublication  independent  replication  main-\nstream  [Commentary].,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,1.0
1777,1777,"Behavioral & Brain Sciences,  41, \nArticle e153.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1778,1778,"doi:10.1017/S0140525X18000894\n\nValderas, J. M., Buckley, R., Wray, K. B., Wuchty, S., Jones, \nB.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,24,0.8425623012162309
1779,1779,"F., & Uzzi, B.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1780,1780,(2007).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,60,1.0
1781,1781,Why do team authored papers \nget cited more?,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,1,0.5681461788015459
1782,1782,"Science, 317, 1496\xe2\x80\x931498.\n\nVisscher,  P.  M.,  Brown,  M.  A.,  McCarthy,  M.  I.,  &  Yang,  J.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,39,0.560603696610314
1783,1783,\n(2012).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,71,1.0
1784,1784,Five years of GWAS discovery.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,79,1.0
1785,1785,"American Journal of \nHuman Genetics, 90, 7\xe2\x80\x9324.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1786,1786,"doi:10.1016/j.ajhg.2011.11.029\nWagenmakers, E.\xe2\x80\x93J., Wetzels, R., Borsboom, D., van der Maas, \nH.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,9,0.41023153836728715
1787,1787,"L.  J.,  &  Kievit,  R.  A.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,33,0.8043545234871036
1788,1788,(2012).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,71,1.0
1789,1789,An  agenda  for  purely \ncon\xef\xac\x81rmatory  research.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,2,0.5691197307082116
1790,1790,"Perspectives  on  Psychological \nScience, 7, 627\xe2\x80\x93633.\n\nWagge, J. R., Baciu, C., Banas, K., Nadler, J. T., Schwarz, S.,  \nWeisberg, Y., .",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,20,0.5400763735722393
1791,1791,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.13943173284220786
1792,1792,.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,4,0.5622289136666447
1793,1793,"Grahe, J.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1794,1794,(2019).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,61,1.0
1795,1795,A demonstration of \nthe  Collaborative  Replication  and  Education  Project: \nReplication attempts of the red-romance effect.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,1.0
1796,1796,"Collabra, \n5(1), Article 5. doi:10.1525/collabra.177\n\nWahls,  W.  P.  (2018).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1797,1797,High  cost  of  bias:  Diminishing  mar-\nginal  returns  on  NIH  grant  3  funding  to  institutions.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,31,0.9450388065339694
1798,1798,"\nUnpublished manuscript.\n\nWells, G. L., & Windschitl, P. D. (1999).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1799,1799,Stimulus sampling \nin social psychological experimentation.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1800,1800,"Personality and \nSocial Psychology Bulletin, 25, 1115\xe2\x80\x931125.\n\nWenger,  E.  (1998).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,19,0.7864409460344285
1801,1801,"Communities  of  practice:  Learning, \nmeaning, and identity.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,45,0.5909003955240848
1802,1802,"Cambridge, England: Cambridge \nUniversity Press.\n\nWenneras,  C.,  &  Wold,  A.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,49,1.0
1803,1803,(1997).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,54,0.7206944332221233
1804,1804,Nepotism  and  sexism  in \n\npeer-review.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1805,1805,"Nature, 387, 341\xe2\x80\x93343.\n\n\x0cCrowdsourcing Science \n\n733\n\nWestra, H.-J., Jansen, R. C., Fehrmann, R. S. N., te Meerman, \nG.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1806,1806,"J., van Heel, D., Wijmenga, C., & Franke, L. (2011).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,33,0.8043545234871036
1807,1807,\nMixupMapper:  Correcting  sample  mix-ups  in  genome-\nwide  datasets  increases  power  to  detect  small  genetic \neffects.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,79,1.0
1808,1808,"Bioinformatics, 27, 2104\xe2\x80\x932111.\n\nWilliamson,  I.  O.,  &  Cable,  D.  M.  (2003).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1809,1809,Predicting  early \ncareer  research  productivity:  The  case  of  management \nfaculty.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,10,0.9196684481450255
1810,1810,"Journal of Organizational Behavior, 24, 25\xe2\x80\x9344.\n\nWolfman-Arent, A.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,30,1.0
1811,1811,"(2014, June 5).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,38,0.2839066858734377
1812,1812,Frustrated scholar creates \nnew way to fund and publish academic work.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,45,1.0
1813,1813,Chronicle of \nHigher Education.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,1.0
1814,1814,"Retrieved from https://www.chronicle \n.com/blogs/wiredcampus/frustrated-scholar-creates-new-\nroute-for-funding-and-publishing-academic-work/53073\n\nWuchty,  S.,  Jones,  B.  F.,  &  Uzzi,  B.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,45,1.0
1815,1815,(2007).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,60,1.0
1816,1816,The  increasing \ndominance  of  teams  in  the  production  of  knowledge.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,25,1.0
1817,1817,"\nScience, 316, 1036\xe2\x80\x931038.\n\n\x0c'",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,39,0.917950210607451
1818,1818,b' \n\n \n\n \n\n \n\n \n\n \n\n \n\n \n\n \n\nOpen Science in Developmental Science \n\nLisa A. Gennetian \n\nDuke University \n\nMichael Frank \n\nStanford University \n\n \n\n \n\nCatherine S. Tamis-LeMonda \n\nNew York University \n\nAcknowledgements \n\nWe thank Ryder Buttry and Taylor Cole for their assistance in compiling some of the background \n\ninformation and data for this paper.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.8490140411189998
1819,1819,CTL acknowledges funding from the National Institutes of \n\nChild Health and Development (Grant number: R01HD094830).,Gennetian et al. - 2022 - Open Science in developmental science.pdf,58,0.8024074542162112
1820,1820,"\n\n \n\n \n\n1 \n\n\x0cAbstract \n\nOpen science policies have proliferated in the social and behavioral sciences in recent \n\nyears, including sharing study designs, protocols, and data, and pre-registering hypotheses.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1821,1821,"\n\nDevelopmental research has moved more slowly than some other disciplines in adopting open \n\nscience practices, in part because developmental science is often descriptive, and does not always \n\nstrictly adhere to a confirmatory approach.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1822,1822,"We assess the state of open science practices in \n\ndevelopmental science and offer a broader definition of open science that includes replication, \n\nreproducibility, data reuse, and global reach.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1823,1823,"\n\n \n\n \n\n \n\n2 \n\n\x0c\xe2\x80\x9cProgress in science is marked by reducing uncertainty about nature.\xe2\x80\x9d (Nosek et al., 2018) \n\nDevelopmental science seeks to understand how children learn and change across the \n\nenvironments of everyday life.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1824,1824,"Towards this goal, the field aims to accumulate increasingly \n\nprecise observations and integrate them into theories that expand the breadth, depth, and \n\npredictive accuracy of knowledge (Munaf\xc3\xb2 et al., 2017).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1825,1825,"However, findings in developmental \n\npsychology \xe2\x80\x93 as many other fields \xe2\x80\x93 do not always conform to a model of cumulative science \n\n(Ioannidis, 2005; Moody et al., 2022).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1826,1826,"\n\n Many findings may not be replicable in new samples, meaning that new data yield results \n\ninconsistent with the original (Nosek et al., 2022; Open Science Collaboration, 2015).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1827,1827,"Perhaps \n\neven more troublingly, some scientific findings may not be computationally reproducible, \n\nmeaning that their numerical conclusions cannot be duplicated by a new researcher starting from \n\nthe same dataset (Hardwicke, 2019; Hardwicke et al., 2021; Stodden et al., 2018).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1828,1828,"Data reuse \xe2\x80\x93 in \n\nwhich researchers share their data to foster new questions and analyses \xe2\x80\x93 is also rare, leading to \n\nreduced impact of scientific investments.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.9574083187305983
1829,1829,"Finally, the lens of developmental science tends to be \n\nnarrow in global reach, with most studies conducted by scientists in North America and Europe \n\non children from a handful of countries (Kidd & Garcia, 2021; Nielsen et al., 2017).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7394982349564948
1830,1830,These four \n\nRs \xe2\x80\x93 broad goals for an open science movement \xe2\x80\x93 are summarized in Table 1.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.6975746324264906
1831,1831,"\n\nResearch practices that interfere with these four goals are exacerbated in child \n\ndevelopment research (Davis-Kean & Ellis, 2019; Frank et al., 2017).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.714617475457008
1832,1832,Developmental studies \n\noften have low statistical power due to small samples of convenience that arise from the costs and \n\nchallenges of recruiting and studying minors.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7350008289275288
1833,1833,"Children are not always compliant participants, and \n\ncoupled with typical challenges related to time, scheduling, and life circumstances that interrupt \n\n \n\n \n\n \n\n3 \n\n\x0cadults and caregivers, high attrition rates magnify the complexities of securing valid and unbiased \n\ndata.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.6757131352737024
1834,1834,"Furthermore, because direct instruction is not possible with young participants (e.g., \n\ninfants), measurements may be inconsistent, and researchers are left to infer the meaning of \n\nhighly variable responses (e.g., looking time, object manipulation, heart rate, or head-turns).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1835,1835,"And, \n\nbecause much of developmental science relies on video-recorded observations, sharing of raw \n\ndata requires careful ethical consideration because faces and names are identifiable.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.5960477176418907
1836,1836,"Finally, \n\ndisproportionate resources and access to research by investigators from different regions of the \n\nworld limits the reach of developmental science.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.9040775011868303
1837,1837,"\n\nOpen science practices are designed to address these challenges, but scientific disciplines \n\ndiffer in the extent to which they value and adopt such practices.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1838,1838,"Moreover, within-discipline \n\ndifferences may exist depending on research design (e.g., pre-registration is more widely used and \n\naccepted in randomized control trials).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,28,0.7344311691585782
1839,1839,"Thus, given the wide range of what falls under the \n\numbrella of developmental science, variation among researchers in open science practices is no \n\nsurprise.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.4394210725463186
1840,1840,"The adoption of open science is not all or none, however.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,1.0
1841,1841,"Instead, each additional \n\npractice moves the field incrementally towards the broader goals of reproducibility, replicability, \n\nreuse, and global reach (Klein et al., 2018).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1842,1842,"\n\nOpen science practices are, if anything, even more critically central to developmental \n\nscience than to other subfields.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1843,1843,Children as research participants are a vulnerable population of \n\ngreat societal importance and investment.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7135137861554862
1844,1844,"And although public and private stakeholders uniformly \n\nagree on the need to protect children\xe2\x80\x99s well-being, there is no consensus on how best to do so, \n\neven within the scientific community.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.5306684056761415
1845,1845,"Thus, cultivating public trust in the scientific enterprise is \n\nparamount.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1846,1846,"Furthermore, the substantial financial and time investments required to study \n\nchildren\xe2\x80\x99s learning and development (including costs of equipment and time burden to parents \n\n \n\n \n\n4 \n\n\x0cand children) mean that researchers have an ethical obligation to maximize the value of public \n\ninvestment and to accelerate scientific discoveries through open science practices.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1847,1847,\n\nIn this review we present key goals for the broad application of open science practices in \n\ndevelopmental science; address the challenges in doing so; and survey the current state of the \n\nfield.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.43961068170561796
1848,1848,"Our review complements existing publications (Asarnow et al., 2018; Branney et al., 2019; \n\nGehlbach & Robinson, 2021; Klein et al., 2018; Nosek et al., 2022; Tackett et al., 2019) and adds \n\nto the wealth of available resources on open science practices by addressing issues specific to \n\ndevelopmental science.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.6306937092377174
1849,1849,"Notably, we move beyond narrow and rigid interpretations of open \n\nscience that have likely impeded its wider acceptance and adoption: Open science is not, and \n\nshould not be, narrowly defined by any specific policy, whether it be data sharing, preregistration, \n\nor badges rewarding such practices (Kidwell et al., 2016).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,0.845221524599323
1850,1850,"A broad and flexible view of open \n\nscience must include practices that increase transparency at all stages of the scientific enterprise \n\n(Soska et al., 2021).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,1.0
1851,1851,"\n\nThe Goals of Open Science: The 4 R\xe2\x80\x99s \n\nThe open science movement pursues scientific transparency policies to enhance \n\nreplicability, improve reproducibility, accelerate discovery through reuse, and broaden global \n\nreach.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,0.9740171355846521
1852,1852,"In this section, we briefly review policies and practices in the service of each of these \n\ngoals.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
